id_venda,id_cliente,id_produto,quantidade,data_venda
124013,226,5,1,2021-11-04
124014,461,3,2,2021-11-06
124015,307,2,2,2021-11-20
124016,290,2,1,2021-11-21
124017,325,23,5,2021-11-05
124018,353,25,3,2021-11-25
124019,67,36,1,2021-11-28
124020,370,38,5,2021-11-27
124021,264,32,3,2021-11-12
124022,453,10,2,2021-11-05
124023,351,8,1,2021-11-05
124024,324,3,2,2021-11-22
124025,318,444,4,2021-11-14
124026,266,3,2,2021-11-06
124027,12,16,2,2021-11-02
124028,156,80,3,2021-11-15
124029,430,15,4,2021-11-10
124030,434,6,4,2021-11-10
124031,266,5,2,2021-11-28
124032,332,123,3,2021-11-07
124033,69,20,1,2021-11-20
124034,251,2,3,2021-11-02
124035,451,17,2,2021-11-25
124036,15,5,5,2021-11-20
124037,203,6,2,2021-11-09
124038,281,2,2,2021-11-08
124039,65,5,4,2021-11-21
124040,175,13,5,2021-11-25
124041,398,31,5,2021-11-27
124042,172,10,1,2021-11-26
124043,201,21,2,2021-11-24
124044,111,35,5,2021-11-01
124045,338,12,2,2021-11-28
124046,275,5,3,2021-11-02
124047,110,19,1,2021-11-06
124048,206,11,5,2021-11-02
124049,249,5,2,2021-11-27
124050,465,2,5,2021-11-04
124051,170,36,5,2021-11-19
124052,25,49,5,2021-11-12
124053,28,26,5,2021-11-21
124054,242,18,2,2021-11-02
124055,269,47,4,2021-11-02
124056,165,30,1,2021-11-18
124057,184,2,3,2021-11-09
124058,199,2,3,2021-11-15
124059,472,23,1,2021-11-28
124060,173,8,2,2021-11-10
124061,355,5,4,2021-11-28
124062,190,2,4,2021-11-10
124063,113,40,5,2021-11-18
124064,490,123,2,2021-11-03
124065,127,43,5,2021-11-01
124066,17,13,4,2021-11-11
124067,143,8,3,2021-11-25
124068,331,5,5,2021-11-09
124069,4,80,2,2021-11-05
124070,102,10,3,2021-11-18
124071,286,36,5,2021-11-26
124072,185,35,5,2021-11-21
124073,443,27,4,2021-11-09
124074,487,2,2,2021-11-17
124075,161,5,4,2021-11-05
124076,267,2,1,2021-11-03
124077,162,5,3,2021-11-06
124078,29,5,3,2021-11-12
124079,200,10,5,2021-11-09
124080,438,80,5,2021-11-05
124081,468,5,1,2021-11-18
124082,397,6,5,2021-11-16
124083,246,37,3,2021-11-23
124084,441,23,3,2021-11-10
124085,161,30,1,2021-11-07
124086,447,5,5,2021-11-23
124087,354,21,4,2021-11-30
124088,67,3,4,2021-11-03
124089,100,42,5,2021-11-23
124090,397,6,2,2021-11-03
124091,257,123,4,2021-11-22
124092,161,123,1,2021-11-05
124093,246,3,3,2021-11-14
124094,257,35,5,2021-11-17
124095,197,5,4,2021-11-26
124096,43,43,5,2021-11-07
124097,485,39,2,2021-11-09
124098,129,40,2,2021-11-11
124099,409,3,4,2021-11-11
124100,488,16,4,2021-11-23
124101,55,45,4,2021-11-03
124102,29,30,1,2021-11-11
124103,472,17,2,2021-11-29
124104,473,38,1,2021-11-02
124105,23,5,3,2021-11-30
124106,148,123,3,2021-11-18
124107,412,32,1,2021-11-03
124108,356,1,2,2021-11-27
124109,107,1,5,2021-11-01
124110,355,28,4,2021-11-24
124111,293,36,2,2021-11-06
124112,306,24,1,2021-11-01
124113,250,12,5,2021-11-06
124114,334,5,4,2021-11-18
124115,182,6,1,2021-11-30
124116,19,1,5,2021-11-17
124117,386,444,4,2021-11-16
124118,286,1,4,2021-11-30
124119,132,10,1,2021-11-05
124120,12,8,1,2021-11-29
124121,482,6,2,2021-11-27
124122,227,5,3,2021-11-16
124123,313,2,1,2021-11-28
124124,71,123,2,2021-11-23
124125,437,6,2,2021-11-03
124126,246,2,4,2021-11-11
124127,30,29,5,2021-11-23
124128,482,31,3,2021-11-08
124129,462,47,5,2021-11-06
124130,218,41,1,2021-11-14
124131,313,2,2,2021-11-01
124132,433,30,2,2021-11-26
124133,34,8,1,2021-11-07
124134,25,10,2,2021-11-30
124135,48,13,4,2021-11-18
124136,310,21,5,2021-11-30
124137,152,1,3,2021-11-14
124138,297,44,2,2021-11-21
124139,182,17,2,2021-11-01
124140,451,43,3,2021-11-19
124141,71,80,1,2021-11-14
124142,460,6,1,2021-11-06
124143,177,80,5,2021-11-29
124144,226,5,5,2021-11-12
124145,479,24,3,2021-11-11
124146,56,26,5,2021-11-22
124147,46,42,5,2021-11-17
124148,98,6,2,2021-11-17
124149,287,2,3,2021-11-08
124150,17,1,1,2021-11-04
124151,232,8,2,2021-11-18
124152,141,8,2,2021-11-19
124153,211,1,2,2021-11-03
124154,145,8,1,2021-11-09
124155,224,10,4,2021-11-22
124156,253,29,3,2021-11-22
124157,492,43,1,2021-11-06
124158,443,1,4,2021-11-10
124159,272,31,4,2021-11-19
124160,488,48,5,2021-11-30
124161,236,444,2,2021-11-24
124162,466,42,2,2021-11-04
124163,209,10,5,2021-11-28
124164,70,50,2,2021-11-25
124165,412,8,2,2021-11-14
124166,346,8,3,2021-11-30
124167,274,2,5,2021-11-16
124168,106,6,2,2021-11-04
124169,62,25,5,2021-11-11
124170,12,50,1,2021-11-14
124171,478,5,5,2021-11-05
124172,250,25,2,2021-11-11
124173,50,24,4,2021-11-02
124174,82,13,1,2021-11-22
124175,382,50,2,2021-11-11
124176,473,48,5,2021-11-11
124177,399,44,3,2021-11-20
124178,205,5,3,2021-11-27
124179,319,2,2,2021-11-25
124180,340,5,5,2021-11-10
124181,408,444,4,2021-11-10
124182,331,29,1,2021-11-29
124183,285,49,1,2021-11-19
124184,309,2,5,2021-11-12
124185,160,48,2,2021-11-01
124186,119,22,2,2021-11-13
124187,365,19,5,2021-11-13
124188,421,19,2,2021-11-19
124189,464,16,3,2021-11-04
124190,159,35,2,2021-11-18
124191,291,80,1,2021-11-19
124192,369,1,2,2021-11-19
124193,302,8,5,2021-11-11
124194,306,26,1,2021-11-25
124195,353,6,4,2021-11-03
124196,281,1,5,2021-11-09
124197,169,5,5,2021-11-23
124198,430,37,5,2021-11-25
124199,96,3,5,2021-11-02
124200,236,8,2,2021-11-08
124201,354,8,2,2021-11-16
124202,224,16,4,2021-11-13
124203,448,2,5,2021-11-25
124204,182,6,5,2021-11-05
124205,182,1,5,2021-11-17
124206,440,15,5,2021-11-08
124207,30,22,2,2021-11-26
124208,321,8,4,2021-11-28
124209,10,10,4,2021-11-23
124210,344,15,3,2021-11-21
124211,367,45,2,2021-11-06
124212,412,26,1,2021-11-26
124213,246,27,2,2021-11-14
124214,137,42,5,2021-11-24
124215,376,10,2,2021-11-15
124216,84,49,4,2021-11-19
124217,61,80,2,2021-11-04
124218,336,20,2,2021-11-09
124219,107,444,2,2021-11-22
124220,475,6,1,2021-11-17
124221,351,8,5,2021-11-01
124222,65,36,3,2021-11-17
124223,116,15,3,2021-11-02
124224,76,35,4,2021-11-10
124225,216,29,4,2021-11-21
124226,194,38,3,2021-11-03
124227,151,6,3,2021-11-30
124228,60,1,3,2021-11-10
124229,113,3,2,2021-11-19
124230,100,3,5,2021-11-06
124231,269,5,1,2021-11-09
124232,91,22,5,2021-11-10
124233,419,8,4,2021-11-03
124234,437,47,3,2021-11-04
124235,100,8,1,2021-11-24
124236,260,50,5,2021-11-21
124237,394,31,5,2021-11-18
124238,461,40,1,2021-11-02
124239,401,32,2,2021-11-07
124240,391,6,2,2021-11-09
124241,250,3,3,2021-11-26
124242,138,80,3,2021-11-03
124243,278,18,3,2021-11-23
124244,196,1,2,2021-11-23
124245,280,39,4,2021-11-08
124246,372,26,1,2021-11-05
124247,3,8,2,2021-11-08
124248,138,32,2,2021-11-05
124249,280,23,2,2021-11-07
124250,292,10,2,2021-11-07
124251,388,42,1,2021-11-23
124252,348,46,3,2021-11-22
124253,277,36,4,2021-11-14
124254,212,6,1,2021-11-08
124255,432,2,4,2021-11-17
124256,24,1,1,2021-11-04
124257,147,1,3,2021-11-09
124258,282,30,3,2021-11-16
124259,90,45,2,2021-11-08
124260,165,32,3,2021-11-21
124261,255,3,1,2021-11-22
124262,32,47,4,2021-11-12
124263,205,3,4,2021-11-28
124264,124,35,4,2021-11-01
124265,127,26,3,2021-11-13
124266,15,1,1,2021-11-06
124267,181,5,1,2021-11-11
124268,367,10,4,2021-11-06
124269,2,5,5,2021-11-09
124270,404,42,2,2021-11-07
124271,161,5,5,2021-11-14
124272,2,6,1,2021-11-20
124273,423,6,4,2021-11-05
124274,218,5,4,2021-11-23
124275,321,6,1,2021-11-14
124276,121,23,5,2021-11-20
124277,58,2,2,2021-11-30
124278,223,41,3,2021-11-21
124279,121,16,5,2021-11-24
124280,310,2,4,2021-11-05
124281,334,48,5,2021-11-21
124282,230,8,1,2021-11-01
124283,233,36,2,2021-11-10
124284,360,15,1,2021-11-17
124285,410,3,2,2021-11-21
124286,293,2,2,2021-11-29
124287,424,41,1,2021-11-21
124288,183,17,3,2021-11-20
124289,396,41,5,2021-11-05
124290,80,16,4,2021-11-17
124291,5,26,2,2021-11-15
124292,31,80,5,2021-11-20
124293,142,12,4,2021-11-07
124294,323,5,4,2021-11-09
124295,19,3,5,2021-11-26
124296,26,29,4,2021-11-26
124297,492,3,5,2021-11-17
124298,282,3,4,2021-11-06
124299,9,8,2,2021-11-15
124300,184,6,3,2021-11-05
124301,495,444,5,2021-11-09
124302,208,19,3,2021-11-30
124303,212,31,2,2021-11-08
124304,425,27,2,2021-11-23
124305,58,38,4,2021-11-18
124306,488,6,5,2021-11-19
124307,138,40,2,2021-11-19
124308,222,30,2,2021-11-22
124309,149,3,2,2021-11-05
124310,36,10,3,2021-11-04
124311,2,123,1,2021-11-30
124312,247,1,1,2021-11-18
124313,251,36,4,2021-11-27
124314,387,20,5,2021-11-23
124315,180,6,2,2021-11-29
124316,78,13,1,2021-11-03
124317,449,1,4,2021-11-04
124318,134,13,4,2021-11-10
124319,423,8,3,2021-11-10
124320,90,39,5,2021-11-17
124321,121,50,3,2021-11-03
124322,253,5,3,2021-11-20
124323,270,80,5,2021-11-23
124324,448,49,2,2021-11-25
124325,171,45,5,2021-11-20
124326,271,8,4,2021-11-14
124327,339,11,1,2021-11-10
124328,300,6,3,2021-11-10
124329,130,2,1,2021-11-18
124330,353,2,4,2021-11-30
124331,95,38,4,2021-11-04
124332,13,46,5,2021-11-10
124333,271,11,3,2021-11-18
124334,299,2,1,2021-11-20
124335,66,3,4,2021-11-22
124336,40,45,3,2021-11-27
124337,392,5,5,2021-11-23
124338,236,28,4,2021-11-24
124339,11,36,1,2021-11-04
124340,255,30,1,2021-11-15
124341,172,1,3,2021-11-07
124342,265,1,5,2021-11-23
124343,479,13,2,2021-11-30
124344,435,1,5,2021-11-24
124345,234,20,4,2021-11-11
124346,222,5,2,2021-11-03
124347,347,31,1,2021-11-24
124348,144,26,5,2021-11-04
124349,14,47,4,2021-11-16
124350,115,5,3,2021-11-24
124351,64,1,1,2021-11-14
124352,392,50,2,2021-11-07
124353,343,5,1,2021-11-21
124354,134,444,4,2021-11-30
124355,101,18,2,2021-11-19
124356,173,10,4,2021-11-30
124357,109,3,5,2021-11-10
124358,37,1,1,2021-11-13
124359,265,1,3,2021-11-15
124360,68,20,5,2021-11-17
124361,358,26,4,2021-11-10
124362,130,123,2,2021-11-19
124363,114,8,4,2021-11-05
124364,381,2,5,2021-11-02
124365,182,5,1,2021-11-16
124366,42,20,3,2021-11-04
124367,448,26,4,2021-11-10
124368,45,6,5,2021-11-27
124369,91,18,1,2021-11-04
124370,491,26,3,2021-11-02
124371,9,46,3,2021-11-05
124372,359,26,5,2021-11-17
124373,488,47,5,2021-11-17
124374,57,15,4,2021-11-06
124375,82,38,1,2021-11-19
124376,190,46,3,2021-11-12
124377,72,5,3,2021-11-16
124378,10,2,4,2021-11-04
124379,166,50,2,2021-11-17
124380,118,30,1,2021-11-17
124381,59,8,1,2021-11-17
124382,390,18,1,2021-11-06
124383,268,444,2,2021-11-07
124384,433,3,4,2021-11-10
124385,160,6,5,2021-11-15
124386,15,25,4,2021-11-09
124387,490,40,2,2021-11-09
124388,19,22,4,2021-11-28
124389,284,5,2,2021-11-21
124390,85,50,4,2021-11-14
124391,366,6,1,2021-11-08
124392,426,41,1,2021-11-27
124393,171,23,2,2021-11-30
124394,495,6,3,2021-11-09
124395,49,25,3,2021-11-06
124396,252,8,5,2021-11-21
124397,489,39,4,2021-11-17
124398,135,1,4,2021-11-04
124399,249,8,5,2021-11-21
124400,181,10,2,2021-11-02
124401,188,46,4,2021-11-17
124402,2,8,3,2021-11-01
124403,26,3,1,2021-11-22
124404,180,6,5,2021-11-13
124405,218,8,4,2021-11-05
124406,429,6,2,2021-11-18
124407,189,3,2,2021-11-01
124408,470,27,5,2021-11-23
124409,91,46,5,2021-11-09
124410,86,10,4,2021-11-11
124411,434,13,5,2021-11-26
124412,95,10,5,2021-11-29
124413,239,123,4,2021-11-17
124414,226,2,4,2021-11-15
124415,133,30,3,2021-11-09
124416,194,39,3,2021-11-27
124417,354,39,1,2021-11-22
124418,497,1,5,2021-11-16
124419,39,41,2,2021-11-25
124420,135,48,4,2021-11-07
124421,473,12,4,2021-11-28
124422,196,16,4,2021-11-12
124423,274,6,5,2021-11-01
124424,381,16,1,2021-11-15
124425,79,20,5,2021-11-08
124426,352,2,1,2021-11-02
124427,387,3,5,2021-11-25
124428,13,6,2,2021-11-04
124429,431,10,5,2021-11-01
124430,489,1,5,2021-11-12
124431,219,2,4,2021-11-06
124432,217,5,1,2021-11-14
124433,239,32,5,2021-11-08
124434,303,80,5,2021-11-07
124435,376,5,1,2021-11-02
124436,115,5,2,2021-11-19
124437,478,48,4,2021-11-17
124438,371,1,3,2021-11-11
124439,221,33,5,2021-11-02
124440,15,10,3,2021-11-12
124441,230,6,5,2021-11-29
124442,122,46,2,2021-11-04
124443,313,6,5,2021-11-16
124444,349,80,5,2021-11-30
124445,378,10,5,2021-11-16
124446,224,123,4,2021-11-20
124447,329,47,1,2021-11-03
124448,293,48,1,2021-11-12
124449,393,10,1,2021-11-27
124450,228,6,3,2021-11-14
124451,193,38,1,2021-11-15
124452,440,8,3,2021-11-18
124453,327,15,4,2021-11-24
124454,466,2,1,2021-11-02
124455,263,30,5,2021-11-16
124456,443,20,3,2021-11-16
124457,97,11,2,2021-11-26
124458,16,6,5,2021-11-30
124459,282,29,3,2021-11-12
124460,470,5,2,2021-11-18
124461,398,26,3,2021-11-04
124462,190,33,1,2021-11-21
124463,81,1,5,2021-11-23
124464,401,5,1,2021-11-17
124465,314,1,5,2021-11-01
124466,116,20,3,2021-11-03
124467,360,35,1,2021-11-14
124468,388,11,1,2021-11-18
124469,70,32,4,2021-11-20
124470,3,38,1,2021-11-05
124471,395,123,1,2021-11-19
124472,275,38,1,2021-11-19
124473,483,10,1,2021-11-14
124474,342,40,2,2021-11-27
124475,441,50,2,2021-11-23
124476,50,444,5,2021-11-11
124477,66,5,2,2021-11-14
124478,496,25,3,2021-11-11
124479,1,5,1,2021-11-07
124480,42,444,3,2021-11-15
124481,417,35,1,2021-11-30
124482,126,11,3,2021-11-09
124483,104,8,5,2021-11-13
124484,285,12,4,2021-11-27
124485,112,45,1,2021-11-26
124486,178,3,3,2021-11-30
124487,440,31,5,2021-11-09
124488,110,27,1,2021-11-18
124489,485,37,4,2021-11-01
124490,431,28,1,2021-11-01
124491,409,10,5,2021-11-01
124492,388,10,2,2021-11-01
124493,437,45,5,2021-11-15
124494,294,3,5,2021-11-20
124495,206,2,2,2021-11-11
124496,415,2,2,2021-11-20
124497,183,15,3,2021-11-23
124498,289,23,5,2021-11-04
124499,182,29,4,2021-11-14
124500,150,3,2,2021-11-17
124501,58,31,4,2021-11-25
124502,57,37,3,2021-11-25
124503,338,20,3,2021-11-29
124504,341,10,1,2021-11-20
124505,488,3,3,2021-11-12
124506,472,30,4,2021-11-08
124507,488,21,3,2021-11-03
124508,369,12,2,2021-11-21
124509,158,17,3,2021-11-23
124510,414,6,3,2021-11-24
124511,431,1,1,2021-11-05
124512,2,2,3,2021-11-18
124513,56,30,2,2021-11-01
124514,50,3,4,2021-11-14
124515,95,6,1,2021-11-04
124516,47,20,1,2021-11-21
124517,98,6,5,2021-11-07
124518,42,2,4,2021-11-20
124519,399,3,1,2021-11-30
124520,79,1,4,2021-11-07
124521,239,20,1,2021-11-09
124522,416,31,4,2021-11-08
124523,353,27,4,2021-11-16
124524,1,444,3,2021-11-16
124525,85,5,3,2021-11-10
124526,119,26,5,2021-11-30
124527,468,1,5,2021-11-25
124528,263,10,5,2021-11-11
124529,238,123,1,2021-11-04
124530,102,444,1,2021-11-18
124531,329,26,3,2021-11-01
124532,378,123,5,2021-11-03
124533,88,16,2,2021-11-23
124534,221,3,4,2021-11-23
124535,248,29,1,2021-11-19
124536,236,1,4,2021-11-11
124537,15,48,3,2021-11-05
124538,287,37,5,2021-11-08
124539,483,37,4,2021-11-02
124540,254,48,2,2021-11-13
124541,92,50,5,2021-11-09
124542,97,16,1,2021-11-19
124543,34,39,4,2021-11-09
124544,339,38,2,2021-11-26
124545,285,19,3,2021-11-17
124546,302,41,2,2021-11-23
124547,251,16,1,2021-11-12
124548,492,40,5,2021-11-22
124549,30,36,2,2021-11-16
124550,42,80,1,2021-11-20
124551,197,5,4,2021-11-25
124552,396,28,2,2021-11-14
124553,275,2,3,2021-11-20
124554,423,10,4,2021-11-30
124555,14,5,3,2021-11-20
124556,8,8,5,2021-11-07
124557,342,123,5,2021-11-18
124558,177,2,1,2021-11-05
124559,382,16,2,2021-11-10
124560,457,36,1,2021-11-04
124561,271,49,2,2021-11-26
124562,482,8,3,2021-11-03
124563,67,2,4,2021-11-08
124564,300,36,1,2021-11-15
124565,472,10,5,2021-11-01
124566,142,1,1,2021-11-16
124567,54,31,2,2021-11-04
124568,361,8,3,2021-11-21
124569,301,3,3,2021-11-08
124570,495,8,5,2021-11-14
124571,199,29,3,2021-11-12
124572,396,6,5,2021-11-08
124573,120,8,3,2021-11-23
124574,165,26,5,2021-11-05
124575,371,41,5,2021-11-29
124576,437,27,3,2021-11-18
124577,387,6,4,2021-11-30
124578,161,123,5,2021-11-10
124579,264,5,5,2021-11-07
124580,112,46,4,2021-11-27
124581,27,123,2,2021-11-06
124582,109,2,2,2021-11-28
124583,245,21,1,2021-11-02
124584,215,1,5,2021-11-14
124585,411,11,4,2021-11-20
124586,76,8,3,2021-11-20
124587,410,2,5,2021-11-03
124588,445,8,4,2021-11-08
124589,132,47,5,2021-11-25
124590,198,80,2,2021-11-23
124591,343,6,2,2021-11-29
124592,223,48,2,2021-11-02
124593,160,46,2,2021-11-08
124594,284,8,1,2021-11-12
124595,191,12,4,2021-11-06
124596,416,3,1,2021-11-13
124597,356,80,3,2021-11-28
124598,312,43,5,2021-11-29
124599,323,2,5,2021-11-18
124600,131,5,3,2021-11-05
124601,84,80,1,2021-11-23
124602,132,29,1,2021-11-24
124603,12,31,5,2021-11-18
124604,385,36,5,2021-11-19
124605,92,5,4,2021-11-19
124606,217,27,1,2021-11-23
124607,499,444,2,2021-11-02
124608,396,18,5,2021-11-07
124609,246,10,2,2021-11-12
124610,79,3,5,2021-11-05
124611,393,3,2,2021-11-20
124612,106,33,3,2021-11-08
124613,131,22,4,2021-11-27
124614,208,18,2,2021-11-11
124615,379,44,1,2021-11-10
124616,409,5,1,2021-11-26
124617,282,1,3,2021-11-12
124618,74,33,3,2021-11-06
124619,54,21,2,2021-11-09
124620,310,10,4,2021-11-12
124621,275,8,1,2021-11-17
124622,461,6,3,2021-11-27
124623,50,6,3,2021-11-18
124624,333,2,4,2021-11-07
124625,453,6,4,2021-11-03
124626,482,10,1,2021-11-27
124627,248,1,5,2021-11-04
124628,86,5,4,2021-11-04
124629,125,5,2,2021-11-29
124630,423,41,2,2021-11-23
124631,73,11,1,2021-11-30
124632,184,3,4,2021-11-24
124633,383,18,1,2021-11-17
124634,315,6,4,2021-11-02
124635,341,3,3,2021-11-24
124636,364,22,2,2021-11-16
124637,291,1,5,2021-11-27
124638,401,1,4,2021-11-01
124639,340,32,5,2021-11-25
124640,241,48,2,2021-11-18
124641,370,28,2,2021-11-30
124642,211,15,5,2021-11-29
124643,373,2,2,2021-11-24
124644,209,23,5,2021-11-12
124645,70,20,5,2021-11-18
124646,15,12,2,2021-11-28
124647,358,25,1,2021-11-26
124648,295,30,2,2021-11-07
124649,42,10,1,2021-11-14
124650,300,31,2,2021-11-15
124651,35,5,4,2021-11-06
124652,195,6,3,2021-11-22
124653,52,44,5,2021-11-24
124654,341,10,2,2021-11-07
124655,216,25,2,2021-11-29
124656,3,13,4,2021-11-25
124657,193,2,5,2021-11-04
124658,138,20,2,2021-11-12
124659,188,2,2,2021-11-14
124660,380,3,5,2021-11-02
124661,343,49,4,2021-11-17
124662,354,49,4,2021-11-12
124663,489,1,3,2021-11-18
124664,312,43,2,2021-11-23
124665,367,17,5,2021-11-09
124666,264,10,4,2021-11-07
124667,438,2,1,2021-11-16
124668,460,10,5,2021-11-22
124669,219,2,5,2021-11-14
124670,120,8,3,2021-11-08
124671,211,17,1,2021-11-10
124672,3,444,3,2021-11-19
124673,405,1,3,2021-11-22
124674,187,5,4,2021-11-18
124675,330,80,1,2021-11-25
124676,354,6,4,2021-11-01
124677,397,6,1,2021-11-18
124678,266,5,2,2021-11-16
124679,337,3,4,2021-11-09
124680,212,2,2,2021-11-02
124681,262,2,4,2021-11-13
124682,86,5,1,2021-11-05
124683,264,27,2,2021-11-29
124684,147,1,4,2021-11-23
124685,244,6,2,2021-11-29
124686,319,13,5,2021-11-25
124687,256,17,4,2021-11-16
124688,493,17,5,2021-11-23
124689,263,47,4,2021-11-21
124690,124,20,3,2021-11-01
124691,147,2,2,2021-11-06
124692,408,42,5,2021-11-04
124693,432,28,5,2021-11-01
124694,79,39,4,2021-11-25
124695,178,3,1,2021-11-18
124696,333,5,5,2021-11-08
124697,450,2,4,2021-11-27
124698,383,2,1,2021-11-04
124699,170,28,1,2021-11-28
124700,368,28,5,2021-11-14
124701,402,3,2,2021-11-19
124702,200,38,3,2021-11-16
124703,412,8,3,2021-11-30
124704,254,3,3,2021-11-15
124705,68,45,2,2021-11-01
124706,172,21,2,2021-11-07
124707,133,39,4,2021-11-04
124708,128,20,5,2021-11-19
124709,330,1,2,2021-11-04
124710,19,25,4,2021-11-14
124711,58,13,5,2021-11-12
124712,213,8,2,2021-11-23
124713,11,12,3,2021-11-02
124714,41,3,5,2021-11-29
124715,219,3,1,2021-11-05
124716,490,43,4,2021-11-09
124717,322,5,1,2021-11-18
124718,42,5,2,2021-11-19
124719,140,8,4,2021-11-29
124720,155,6,4,2021-11-18
124721,376,80,3,2021-11-08
124722,210,5,2,2021-11-16
124723,183,3,1,2021-11-21
124724,184,8,5,2021-11-11
124725,364,33,4,2021-11-04
124726,321,43,1,2021-11-24
124727,58,10,1,2021-11-21
124728,259,8,3,2021-11-06
124729,141,17,2,2021-11-20
124730,416,10,5,2021-11-24
124731,259,37,2,2021-11-15
124732,142,1,2,2021-11-05
124733,15,27,5,2021-11-13
124734,220,3,3,2021-11-26
124735,265,8,4,2021-11-12
124736,329,13,3,2021-11-05
124737,458,1,4,2021-11-17
124738,480,24,3,2021-11-23
124739,449,21,4,2021-11-25
124740,347,5,4,2021-11-05
124741,20,10,5,2021-11-18
124742,97,23,4,2021-11-07
124743,297,47,4,2021-11-21
124744,370,48,1,2021-11-03
124745,189,2,1,2021-11-20
124746,234,42,5,2021-11-16
124747,355,8,4,2021-11-13
124748,419,41,3,2021-11-30
124749,84,38,5,2021-11-02
124750,461,19,3,2021-11-03
124751,312,10,4,2021-11-11
124752,408,10,3,2021-11-27
124753,486,3,1,2021-11-30
124754,331,16,3,2021-11-06
124755,57,123,1,2021-11-03
124756,157,10,2,2021-11-22
124757,398,10,5,2021-11-14
124758,420,10,3,2021-11-13
124759,380,33,2,2021-11-19
124760,18,33,2,2021-11-22
124761,193,28,2,2021-11-30
124762,271,8,1,2021-11-18
124763,138,2,3,2021-11-30
124764,499,17,4,2021-11-22
124765,440,10,3,2021-11-04
124766,145,21,5,2021-11-15
124767,142,5,2,2021-11-24
124768,55,30,3,2021-11-23
124769,306,2,5,2021-11-27
124770,274,123,2,2021-11-05
124771,99,2,1,2021-11-15
124772,490,6,1,2021-11-22
124773,168,1,2,2021-11-28
124774,72,15,4,2021-11-01
124775,500,24,5,2021-11-08
124776,437,444,3,2021-11-13
124777,129,8,2,2021-11-13
124778,247,8,2,2021-11-01
124779,312,41,2,2021-11-17
124780,405,13,5,2021-11-09
124781,86,6,3,2021-11-04
124782,368,43,1,2021-11-24
124783,142,43,3,2021-11-28
124784,172,8,3,2021-11-18
124785,339,31,2,2021-11-27
124786,448,11,5,2021-11-11
124787,295,12,3,2021-11-08
124788,194,80,5,2021-11-07
124789,290,19,1,2021-11-01
124790,341,42,2,2021-11-23
124791,86,1,3,2021-11-24
124792,124,19,3,2021-11-22
124793,220,123,3,2021-11-14
124794,328,12,4,2021-11-25
124795,250,3,1,2021-11-07
124796,316,27,2,2021-11-04
124797,3,26,4,2021-11-07
124798,399,43,1,2021-11-19
124799,422,10,1,2021-11-24
124800,238,1,3,2021-11-02
124801,204,38,5,2021-11-08
124802,296,26,2,2021-11-19
124803,217,47,4,2021-11-18
124804,488,2,4,2021-11-28
124805,302,1,2,2021-11-02
124806,239,29,2,2021-11-06
124807,380,3,2,2021-11-23
124808,432,29,5,2021-11-16
124809,425,1,4,2021-11-27
124810,386,26,5,2021-11-20
124811,467,8,2,2021-11-11
124812,389,38,4,2021-11-26
124813,392,36,2,2021-11-22
124814,498,8,2,2021-11-26
124815,96,26,3,2021-11-17
124816,437,444,4,2021-11-10
124817,310,10,1,2021-11-30
124818,383,24,1,2021-11-27
124819,211,3,5,2021-11-03
124820,63,123,5,2021-11-20
124821,196,3,3,2021-11-23
124822,225,8,1,2021-11-28
124823,376,27,1,2021-11-07
124824,212,80,1,2021-11-13
124825,347,8,2,2021-11-27
124826,432,15,3,2021-11-06
124827,361,33,1,2021-11-30
124828,402,33,4,2021-11-21
124829,384,2,5,2021-11-20
124830,87,8,4,2021-11-26
124831,160,29,4,2021-11-15
124832,432,16,4,2021-11-08
124833,473,30,4,2021-11-30
124834,374,5,3,2021-11-08
124835,273,3,4,2021-11-12
124836,287,10,2,2021-11-28
124837,136,5,5,2021-11-04
124838,372,47,4,2021-11-09
124839,305,3,3,2021-11-09
124840,352,1,2,2021-11-10
124841,473,25,2,2021-11-16
124842,309,8,2,2021-11-20
124843,326,21,4,2021-11-11
124844,500,37,5,2021-11-03
124845,432,35,5,2021-11-23
124846,383,12,5,2021-11-18
124847,383,2,3,2021-11-18
124848,306,80,1,2021-11-30
124849,106,24,3,2021-11-24
124850,330,6,4,2021-11-29
124851,285,2,3,2021-11-02
124852,5,2,5,2021-11-20
124853,213,5,4,2021-11-11
124854,330,10,1,2021-11-25
124855,404,8,2,2021-11-03
124856,127,2,1,2021-11-20
124857,369,2,1,2021-11-04
124858,40,1,1,2021-11-22
124859,274,49,5,2021-11-12
124860,172,12,5,2021-11-10
124861,290,5,5,2021-11-28
124862,313,5,1,2021-11-05
124863,240,50,5,2021-11-06
124864,315,2,5,2021-11-28
124865,95,33,3,2021-11-26
124866,190,3,3,2021-11-10
124867,183,5,3,2021-11-11
124868,143,1,4,2021-11-09
124869,27,2,2,2021-11-15
124870,330,1,1,2021-11-26
124871,37,444,1,2021-11-08
124872,152,1,4,2021-11-11
124873,367,8,2,2021-11-22
124874,230,5,2,2021-11-27
124875,496,29,1,2021-11-26
124876,347,29,4,2021-11-11
124877,181,22,1,2021-11-04
124878,254,18,1,2021-11-08
124879,311,2,5,2021-11-25
124880,212,39,4,2021-11-25
124881,200,49,3,2021-11-09
124882,359,47,2,2021-11-29
124883,383,40,1,2021-11-26
124884,101,2,1,2021-11-12
124885,247,8,5,2021-11-07
